ROOM_ID,LENGTH,WIDTH
Breakfast Area 219,26,13
Entryway 189,14,2
Library 26,20,18
Library 267,30,45
Office 20,2,40
Bar 191,24,32
Library 207,7,24
Wine Cellar 318,18,6
Study 2,35,49
Secret Room 78,13,31
Mud Room 9,41,19
Garage 55,19,39
Office 285,23,21
Bar 230,32,4
Bathroom 190,7,40
Entryway 131,5,10
Bar 24,8,8
Storage 149,33,29
Storage 30,15,49
Panic Room 316,18,11
Ballroom 119,30,19
Parlor 133,24,23
Conservatory 124,1,14
Exercise Room 17,10,49
Nursery 121,20,12
Secret Room 351,32,26
Loft 54,34,45
Wine Cellar 85,49,5
Storage 303,2,34
Exercise Room 351,31,24
Music Room 284,46,45
Basement 15,5,13
Walkway 97,38,48
Theater 225,34,1
Kitchen 173,48,44
Theater 18,37,4
Library 135,25,6
Theater 246,49,29
Closet 24,1,28
Den 264,35,27
Nook 265,24,15
Nursery 279,12,46
Living Room 144,38,10
Kitchen 283,10,17
Guest Bathroom 261,10,32
Theater 248,23,44
Library 42,10,14
Nursery 211,35,48
Basement 64,37,19
Utility Room 11,37,9
Bar 119,46,36
Spare Room 123,46,22
Loft 237,17,39
Living Room 79,43,49
Bedroom 269,4,20
Laundry Room 129,16,42
Breakfast Area 314,45,33
Exercise Room 99,27,7
Keeping Room 162,4,27
Panic Room 238,39,40
Parlor 303,16,22
Utility Room 327,38,8
Walkway 349,19,31
Guest Bedroom 202,45,10
Den 205,12,9
Nursery 239,11,11
Bedroom 76,2,9
Foyer 191,20,43
Closet 115,26,35
Exercise Room,2,48
Breakfast Area 46,14,47
Closet 130,1,2
Closet 163,47,35
Living Room 109,4,38
Dining Room 10,17,17
Bathroom 202,16,17
Spare Room 21,15,11
Exercise Room 232,7,29
Loft 330,50,25
Keeping Room 114,20,9
Storage 203,41,17
Game Room 95,11,13
Attic 286,17,49
Attic 193,46,12
Living Room 314,9,3
Theater 39,33,24
Music Room 155,15,28
Wine Cellar 102,8,45
Nursery 96,2,38
Hallway 179,4,28
Pantry 239,38,13
Storage 195,20,24
Kitchen 92,48,26
Bathroom 236,27,24
Hallway 277,5,27
Parlor 164,29,25
Dining Room 343,26,10
Sun Room 220,26,6
Living Room 164,39,46
Theater 23,24,35
Closet 262,47,46
Basement 329,45,34
Bonus Room 1,12,12
Theater 199,33,16
Walk-in Closet 10,2,43
Guest Bathroom 63,27,27
Nook 163,34,40
Living Room 235,43,50
Linen Closet 298,39,40
Parlor 143,35,43
Dining Room 261,10,37
Breakfast Area 284,19,4
Mud Room 8,25,22
Nook 134,20,31
Living Room 193,41,25
Utility Room 117,18,1
Storage 194,48,41
Foyer 77,39,44
Linen Closet 215,10,45
Entryway 82,33,25
Office 225,31,47
Foyer 298,31,26
Study 338,31,46
Study 340,11,29
Conservatory 325,36,46
Mud Room 24,41,10
Conservatory 149,35,10
Wine Cellar 259,12,44
Ballroom 199,47,5
Nook 321,3,39
Storage 214,47,25
Bedroom 263,31,39
Powder Room 31,23,33
Wine Cellar 65,38,29
Spare Room 217,37,9
Office 277,38,46
Conservatory 199,36,23
Living Room 240,17,39
Walkway 118,38,11
Guest Bedroom 231,44,17
Loft 70,43,48
Game Room 190,22,12
Breakfast Area 351,19,21
Ballroom 159,29,2
Parlor 230,7,16
Bedroom 314,10,48
Keeping Room 104,8,35
Bedroom 179,11,20
Parlor 49,42,9
Keeping Room 120,8,2
Hallway 217,34,5
Study 273,21,24
Guest Bathroom 255,37,42
Office 165,23,11
Garage 5,14,36
Guest Bedroom 193,22,10
Theater 86,2,9
Walk-in Closet 305,36,10
Powder Room 119,8,16
Sun Room 239,4,45
Theater 208,45,9
Ballroom 57,25,47
Foyer 86,29,35
Attic 227,25,7
Entryway 37,11,21
Loft 201,30,6
Exercise Room 197,40,8
Secret Room 353,31,31
Bonus Room 297,41,4
Guest Bathroom 39,13,39
Secret Room 5,17,26
Garage 154,1,6
Walk-in Closet 233,34,37
Bathroom 156,42,47
Entryway 61,50,50
Guest Bedroom 117,8,39
Breakfast Area 131,2,26
Walkway 345,44,49
Linen Closet 32,38,5
Music Room 71,13,6
Kitchen 33,5,8
Spare Room 313,25,1
Nook 40,3,4
Mud Room 278,34,37
Theater 318,6,10
Exercise Room 353,41,46
Conservatory 98,47,16
Exercise Room 287,2,37
Loft 275,3,31
Mud Room 157,24,22
Walk-in Closet 219,24,33
Loft 75,20,2
Keeping Room 143,48,50
Den 263,44,16
Linen Closet 285,4,35
Ballroom 261,40,46
Office 200,5,46
Library 206,14,32
Kitchen 191,5,14
Panic Room 4,31,24
Study 164,22,27
Storage 50,21,40
Music Room 18,31,8
Panic Room 11,33,7
Music Room 274,8,6
Breakfast Area 340,31,47
Garage 30,43,14
Loft 152,35,22
Bonus Room 237,10,29
Bathroom 103,38,27
Entryway 203,5,42
Walkway 148,12,43
Sun Room 171,22,9
Foyer 323,48,47
Bonus Room 112,36,12
Foyer 339,25,18
Powder Room 206,31,47
Laundry Room 26,49,25
Guest Bathroom 273,40,17
Library 112,32,35
Conservatory 22,30,35
Wine Cellar 95,5,39
Closet 128,24,38
Linen Closet 71,47,36
Loft 156,23,10
Wine Cellar 180,29,38
Office 271,39,50
Conservatory 290,4,24
Secret Room 164,29,9
Powder Room 175,5,19
Panic Room 295,44,42
Utility Room 158,17,15
Pantry 58,11,40
Kitchen 74,50,6
Attic 22,39,2
Closet 350,24,45
Office 33,13,44
Keeping Room 150,36,16
Spare Room 160,24,30
Nook 123,12,45
Loft 226,10,23
Living Room 249,30,9
Walk-in Closet 304,35,49
Panic Room 13,13,18
Foyer 325,45,11
Nook 29,32,18
Breakfast Area 225,31,12
Basement 326,47,1
Breakfast Area 312,36,29
Office 153,31,35
Utility Room 221,24,45
Office 205,47,24
Bar 9,44,8
Music Room 269,13,2
Office 350,38,44
Theater 321,25,17
Laundry Room 161,14,24
Study 329,24,42
Loft 85,45,34
Linen Closet 228,16,50
Bathroom 166,27,1
Linen Closet 341,46,18
Bar 271,20,27
Nook 78,15,28
Mud Room 118,7,34
Bathroom 28,9,44
Panic Room 213,26,49
Ballroom 65,19,26
Utility Room 29,13,27
Nook 300,24,19
Hallway 39,27,47
Keeping Room 178,31,27
Utility Room 39,24,29
Study 206,8,6
Laundry Room 9,4,3
Game Room 251,40,11
Hallway 256,22,48
Keeping Room 12,13,19
Wine Cellar 264,19,40
Sun Room 266,33,49
Hallway 11,17,9
Linen Closet 342,47,14
Panic Room 171,33,50
Guest Bathroom 19,11,50
Bathroom 5,5,44
Panic Room 17,22,13
Study 40,42,32
Guest Bathroom 113,46,49
Dining Room 33,20,26
Music Room 295,11,21
Loft 179,5,40
Hallway 167,26,39
Keeping Room 271,22,10
Pantry 117,1,43
Bedroom 311,46,23
Hallway 258,31,37
Nursery 318,14,30
Powder Room 348,24,26
Study 144,15,36
Linen Closet 26,17,17
Laundry Room 121,26,47
Exercise Room 183,44,35
Exercise Room 345,27,49
Panic Room 115,23,29
Attic 211,47,42
Loft 259,30,10
Attic 109,35,26
Bathroom 333,42,35
Dining Room 43,11,38
Sun Room 156,24,7
Exercise Room 211,50,28
Office 264,4,27
Theater 97,29,24
Walk-in Closet 221,30,37
Music Room 63,21,49
Study 53,47,39
Loft 143,34,33
Wine Cellar 96,11,32
Spare Room 247,40,41
Living Room 297,25,1
Walkway 302,40,18
Nursery 227,42,28
Music Room 15,30,41
Breakfast Area 246,10,26
Exercise Room 27,48,13
Bathroom 347,40,17
Pantry 168,12,44
Walk-in Closet 334,45,50
Attic 25,8,20
Nook 165,2,29
Kitchen 153,20,7
Theater 221,31,23
Music Room 227,17,24
Game Room 79,16,26
Bonus Room 278,46,9
Spare Room 183,31,25
Sun Room 133,48,21
Bedroom 297,29,44
Den 323,32,12
Keeping Room 43,15,1
Pantry 210,29,24
Basement 214,27,40
Bathroom 335,23,44
Basement 325,36,13
Wine Cellar 213,31,46
Attic 20,13,4
Sun Room 37,45,36
Utility Room 4,40,22
Guest Bedroom 164,35,29
Theater 31,44,46
Closet 324,34,15
Linen Closet 6,13,31
Secret Room 81,32,21
Hallway 57,9,15
Panic Room 318,1,41
Attic 327,18,23
Dining Room 262,50,15
Parlor 348,9,40
Den 109,34,31
Foyer 239,9,25
Exercise Room 196,48,24
Linen Closet 255,47,50
Linen Closet 158,17,4
Library 218,13,5
Walk-in Closet 74,2,41
Theater 227,6,23
Basement 316,8,36
Foyer 337,50,24
Wine Cellar 153,47,10
Entryway 184,25,13
Linen Closet,40,23
Laundry Room 49,7,47
Wine Cellar 67,30,15
Conservatory 281,15,44
Bonus Room 346,42,7
Office 116,43,19
Den 123,18,22
Theater 51,13,38
Wine Cellar 196,43,20
Keeping Room 175,18,12
Game Room 121,48,46
Exercise Room 270,25,23
Bonus Room 249,18,2
Walkway 280,45,43
Loft 78,28,12
Foyer 87,35,43
Entryway 269,39,14
Game Room 295,7,28
Breakfast Area 158,12,35
Sun Room 323,26,19
Secret Room 49,31,13
Bedroom 319,38,3
Guest Bathroom 309,12,5
Exercise Room 113,29,24
Utility Room 33,38,19
Bathroom 2,8,29
Closet 93,12,20
Panic Room 141,5,6
Bedroom 354,39,12
Foyer 48,46,11
Secret Room 321,38,26
Sun Room 142,34,41
Bar 37,28,32
Walk-in Closet 82,36,46
Linen Closet 140,10,45
Guest Bedroom 225,40,45
Guest Bedroom 121,43,13
Attic 344,29,14
Guest Bathroom 325,11,38
Attic 142,25,40
Wine Cellar 90,9,45
Entryway 159,12,5
Conservatory 164,40,43
Foyer 151,18,33
Library 170,44,24
Nursery 7,19,29
Walk-in Closet 41,44,38
Game Room 214,21,4
Bathroom 233,36,22
Garage 235,4,47
Closet 240,17,12
Linen Closet 249,40,45
Bathroom 324,20,45
Walk-in Closet 49,23,25
Laundry Room 163,44,49
Nook 216,1,8
Linen Closet 252,38,48
Guest Bedroom 235,38,49
Bedroom 160,45,16
Ballroom 50,46,21
Attic 34,11,5
Nook 344,43,40
Basement 162,21,46
Walkway 306,28,17
Mud Room 3,38,32
Entryway 21,19,19
Keeping Room 279,13,4
Spare Room 109,37,26
Secret Room 238,27,17
Mud Room 240,31,1
Dining Room 316,14,35
Guest Bathroom 339,26,1
Walk-in Closet 208,37,23
Kitchen 167,34,13
Kitchen 41,44,17
Entryway 43,1,2
Closet 111,25,48
Den 52,3,49
Walkway 252,31,22
Hallway 264,11,4
Loft 326,50,49
Bathroom 56,15,2
Nook 315,3,44
Secret Room 246,31,24
Walkway 174,43,8
Bar 135,49,28
Pantry 253,9,6
Walkway 4,5,32
Utility Room 129,21,39
Guest Bathroom 83,23,29
Conservatory 161,4,30
Keeping Room 8,2,24
Foyer 90,33,3
Dining Room 150,3,46
Dining Room 130,50,43
Den 215,45,10
Spare Room 75,31,37
Hallway 352,27,21
Conservatory 277,42,6
Loft 68,48,33
Exercise Room 327,46,35
Exercise Room 103,19,40
Study 187,1,49
Dining Room,26,20
Nook 91,48,15
Loft 225,48,9
Panic Room 284,6,33
Garage 124,14,50
Powder Room 135,29,19
Hallway 43,24,15
Garage 341,41,9
Spare Room 102,26,5
Dining Room 148,3,45
Conservatory 40,42,31
Nook 149,30,26
Nook 84,8,31
Guest Bedroom 112,10,33
Study 264,33,18
Exercise Room 267,50,18
Garage 116,6,32
Music Room 323,27,35
Basement 96,50,21
Library 248,44,40
Panic Room 251,34,24
Bedroom 141,21,23
Music Room 192,17,48
Panic Room 342,36,15
Laundry Room 143,30,45
Foyer 307,32,40
Entryway 275,39,29
Loft 220,36,20
Hallway 238,17,2
Dining Room 99,10,29
Living Room 271,16,12
Spare Room 189,37,5
Dining Room 79,8,50
Keeping Room 198,42,18
Foyer 269,2,25
Exercise Room 73,31,48
Hallway 127,23,15
Study 193,9,39
Keeping Room 217,5,3
Closet 148,46,4
Parlor 135,20,44
Closet 101,35,35
Garage 34,13,19
Ballroom 311,43,17
Walk-in Closet 282,26,24
Walkway 328,18,2
Bonus Room 175,12,35
Sun Room 300,20,7
Den 269,8,14
Bar 146,6,43
Keeping Room 39,32,18
Dining Room 166,38,1
Study 298,1,34
Hallway 168,32,12
Hallway 98,35,29
Walkway 168,28,38
Laundry Room 313,22,44
Attic 251,8,44
Powder Room 9,12,35
Closet 218,25,5
Laundry Room 300,45,18
Sun Room 271,11,38
Office 26,35,21
Sun Room 129,1,1
Parlor 85,47,25
Guest Bedroom 277,7,29
Walkway 313,37,7
Library 2,28,3
Office 332,41,10
Kitchen 343,38,9
Conservatory 355,4,6
Theater 116,45,26
Parlor 173,32,24
Kitchen 145,38,7
Breakfast Area 149,3,19
Bedroom 166,36,47
Walkway 15,42,23
Storage 228,16,33
Library 191,39,14
Attic 206,35,30
Panic Room 132,9,6
Guest Bathroom 175,27,34
Entryway 225,15,1
Linen Closet 70,38,10
Linen Closet 74,29,26
Breakfast Area 263,8,27
Walk-in Closet 308,4,42
Attic 65,28,31
Loft 300,41,1
Bar 79,14,16
Walk-in Closet 85,43,23
Parlor 209,11,30
Hallway 252,13,7
Living Room 282,46,20
Guest Bedroom 352,3,48
Music Room 273,27,26
Entryway 22,22,37
Secret Room 209,39,18
Nursery 248,39,22
Linen Closet 273,38,24
Bar 66,9,8
Utility Room 261,8,13
Guest Bathroom 286,2,35
Music Room 165,12,35
Exercise Room 53,15,2
Nook 174,17,4
Bar 254,5,43
Panic Room 197,6,30
Parlor 66,30,44
Foyer 95,47,6
Dining Room 129,32,47
Ballroom 273,6,47
Closet 295,16,31
Wine Cellar 349,34,5
Theater 45,9,10
Bathroom 356,24,42
Linen Closet 176,16,2
Attic 152,40,4
Ballroom 197,5,9
Attic 228,19,9
Dining Room 53,39,5
Pantry 84,1,30
Keeping Room 89,10,29
Keeping Room 101,4,50
Living Room 246,9,41
Music Room 303,38,24
Powder Room 347,41,14
Guest Bathroom 54,13,15
Sun Room 99,50,35
Office 89,12,43
Hallway 260,11,18
Utility Room 297,42,21
Bedroom 17,9,15
Laundry Room 138,36,44
Linen Closet 126,18,30
Walkway 65,10,44
Exercise Room 231,38,35
Music Room 177,20,27
Linen Closet 312,9,29
Exercise Room 163,9,37
Game Room 51,15,23
Wine Cellar 260,32,33
Loft 190,19,44
Game Room 77,13,10
Dining Room 141,16,30
Kitchen 154,19,22
Mud Room 158,14,42
Utility Room 16,38,44
Ballroom 49,39,36
Game Room 116,11,29
Office 156,13,24
Powder Room 228,45,13
Basement 49,40,23
Game Room 28,47,12
Keeping Room 275,19,30
Bedroom 279,34,24
Office 178,26,39
Keeping Room 269,15,46
Music Room 64,15,29
Sun Room 91,1,38
Utility Room 75,36,8
Walkway 39,34,12
Guest Bedroom 39,37,34
Music Room 256,39,14
Sun Room 202,9,48
Conservatory 156,47,13
Bar 75,9,16
Mud Room 113,24,29
Entryway 63,50,13
Theater 189,19,33
Linen Closet 156,8,49
Ballroom 28,18,7
Music Room 285,46,10
Laundry Room 102,26,39
Music Room 316,36,18
Panic Room 301,13,32
Parlor 102,45,25
Entryway 111,27,21
Dining Room 89,19,20
Study 132,36,10
Living Room 333,5,8
Basement 268,16,33
Walkway 292,36,46
Entryway 266,22,20
Keeping Room 187,5,2
Bonus Room 289,35,4
Basement 160,40,19
Kitchen 341,34,40
Hallway 33,41,15
Office 239,25,21
Library 51,14,15
Ballroom 270,47,12
Utility Room 321,35,27
Hallway 295,19,31
Walkway 134,14,43
Attic 316,50,44
Keeping Room 72,29,40
Walk-in Closet 42,3,26
Foyer 232,34,31
Study 258,33,34
Game Room 322,49,36
Bedroom 353,23,9
Garage 274,37,43
Entryway 187,32,46
Laundry Room 118,20,29
Spare Room 163,25,3
Pantry 308,40,22
Library 66,5,46
Walk-in Closet 71,39,24
Guest Bathroom 114,29,14
Bonus Room 171,36,31
Sun Room 83,47,25
Dining Room 1,26,10
Storage 153,27,1
Utility Room 18,33,7
Den 167,44,48
Parlor 80,40,45
Spare Room 110,36,16
Mud Room 236,35,32
Closet 275,47,28
Study 323,50,34
Utility Room 323,20,28
Den 325,16,22
Closet 30,19,28
Keeping Room 153,3,35
Nursery 345,23,37
Wine Cellar 151,31,36
Living Room 82,2,8
Nursery 276,2,14
Study 301,31,7
Bedroom 133,44,38
Nursery 223,23,17
Bedroom 32,32,41
Bonus Room 129,22,22
Basement 66,17,10
Loft 165,11,13
Bonus Room 163,4,19
Garage 168,27,25
Hallway 220,4,44
Bar 51,17,5
Hallway 161,41,24
Nook 226,49,32
Spare Room 253,1,39
Laundry Room 340,40,14
Exercise Room 66,47,34
Closet 320,38,4
Dining Room 102,37,3
Garage 348,8,5
Exercise Room 224,32,14
Guest Bathroom 76,46,44
Wine Cellar 262,40,48
Panic Room 331,12,5
Library 70,34,32
Wine Cellar 129,34,50
Hallway 174,47,13
Keeping Room 156,14,17
Dining Room 18,12,40
Breakfast Area 191,35,37
Storage 296,23,50
Bonus Room 295,10,49
Ballroom 247,3,16
Wine Cellar 27,47,6
Laundry Room 245,44,6
Basement 267,47,37
Game Room 52,47,1
Music Room 306,24,25
Kitchen 293,19,23
Kitchen 142,25,20
Laundry Room 141,43,19
Utility Room 222,32,45
Conservatory 264,34,4
Spare Room 125,35,30
Bedroom 73,21,24
Powder Room 56,19,29
Mud Room 92,14,42
Walkway 52,44,2
Foyer 275,42,24
Sun Room 33,50,41
Secret Room 89,49,7
Laundry Room 79,5,34
Wine Cellar 288,40,25
Powder Room 319,32,6
Walkway 236,17,6
Walk-in Closet 310,8,2
Powder Room 134,17,18
Bonus Room 6,23,42
Walk-in Closet 90,45,4
Wine Cellar 36,11,30
Secret Room 188,11,22
Bedroom 112,9,45
Theater 123,50,32
Hallway 230,47,46
Panic Room 243,5,40
Foyer 233,48,41
Music Room 196,11,45
Bathroom 188,2,3
Mud Room 179,26,39
Breakfast Area 59,33,10
Office 195,32,42
Ballroom 13,47,16
Bonus Room 257,43,17
Secret Room 60,36,8
Office 320,23,18
Parlor 158,21,37
Keeping Room 66,15,16
Linen Closet 231,7,16
Sun Room 328,40,30
Dining Room 258,37,35
Walk-in Closet 200,39,50
Parlor 73,17,14
Nook 53,39,22
Keeping Room 327,43,22
Conservatory 36,23,14
Walkway 167,50,25
Keeping Room 67,38,30
Loft 13,8,28
Dining Room 289,40,19
Game Room 44,32,14
Entryway 13,36,29
Storage 45,5,16
Nook 332,50,38
Powder Room 200,18,5
Music Room 219,28,1
Office 268,32,18
Kitchen 234,3,1
Study 270,29,12
Linen Closet 73,3,15
Parlor 180,4,33
Living Room 10,50,7
Utility Room 67,8,29
Spare Room 323,20,16
Walk-in Closet 94,33,13
Breakfast Area 91,30,19
Bedroom 313,50,15
Entryway 141,29,24
Mud Room 313,17,45
Panic Room 347,14,25
Walk-in Closet 12,11,43
Bonus Room 135,43,29
Nursery 275,13,23
Walkway 172,11,46
Linen Closet 263,15,40
Kitchen 329,4,31
Garage 306,8,35
Exercise Room 214,24,36
Living Room 157,36,41
Laundry Room 318,47,31
Guest Bedroom 325,28,12
Theater 280,36,20
Bonus Room 192,43,2
Parlor 282,33,12
Storage 343,18,22
Nursery 278,28,40
Keeping Room 335,36,28
Office 10,27,30
Breakfast Area 342,1,10
Music Room 353,23,33
Office 37,29,1
Loft 189,43,34
Closet 149,22,37
Guest Bathroom 80,39,18
Garage 193,6,13
Breakfast Area 265,34,13
Foyer 12,28,28
Guest Bathroom 106,42,17
Wine Cellar 136,42,10
Walkway 113,36,27
Guest Bathroom 86,49,46
Breakfast Area 157,20,33
Game Room 244,41,50
Walkway 346,30,44
Pantry 134,5,7
Hallway 254,32,10
Theater 43,45,41
Library 226,23,10
Parlor 279,46,13
Laundry Room 135,11,5
Secret Room 1,41,2
Guest Bathroom 240,2,4
Mud Room 59,24,14
Study 4,10,10
Living Room 160,26,19
Entryway 278,44,13
Game Room 237,11,12
Storage 287,38,48
Basement 100,48,4
Storage 172,14,25
Den 94,25,2
Secret Room 293,45,9
Bonus Room 343,39,9
Game Room 117,28,14
Walk-in Closet 320,9,32
Parlor 20,48,21
Attic 3,35,28
Den 41,37,11
Storage 93,35,10
Guest Bedroom 200,35,22
Living Room 28,10,37
Attic 203,15,43
Exercise Room 212,33,21
Exercise Room 243,11,18
Bedroom 47,33,5
Mud Room 265,49,32
Hallway 312,40,34
Exercise Room 16,32,8
Conservatory 15,39,37
Theater 28,40,37
Den 158,50,41
Guest Bedroom 234,37,22
Powder Room 324,16,33
Walkway 147,10,28
Secret Room 62,31,36
Basement 205,22,39
Powder Room 215,6,9
Parlor 221,1,2
Parlor 247,36,10
Game Room 331,18,7
Panic Room 354,17,26
Garage 195,17,14
Pantry 269,19,20
Pantry 197,31,47
Exercise Room 107,40,37
Wine Cellar 79,2,3
Conservatory 298,37,3
Guest Bathroom 170,40,50
Laundry Room 284,47,3
Mud Room 317,42,23
Wine Cellar 341,18,41
Nursery 348,6,25
Hallway 156,47,4
Living Room 218,2,42
Exercise Room 246,48,24
Theater 146,2,47
Closet 220,22,38
Library 209,16,15
Study 173,10,35
Walk-in Closet 117,20,11
Hallway 265,10,32
Linen Closet 15,32,14
Parlor 327,43,16
Foyer 241,15,4
Foyer 143,38,12
Guest Bedroom 83,23,22
Kitchen 3,41,39
Spare Room 278,29,23
Storage 173,32,13
Bedroom 300,19,26
Living Room 277,9,33
Conservatory 195,39,15
Attic 213,42,19
Den 242,30,6
Garage 199,40,6
Library 239,11,14
Storage 105,46,1
Kitchen 67,43,6
Exercise Room 289,24,8
Linen Closet 1,39,28
Game Room 149,7,48
Laundry Room 21,47,5
Linen Closet 39,47,47
Bathroom 246,49,46
Mud Room 32,11,50
Parlor 291,17,29
Laundry Room 169,46,31
Entryway 71,49,35
Powder Room 203,26,19
Storage 327,20,21
Exercise Room 187,42,50
Keeping Room 326,16,7
Study 133,32,33
Panic Room 319,14,38
Spare Room 202,50,16
Breakfast Area 247,27,20
Guest Bathroom 15,19,1
Closet 231,32,9
Keeping Room 315,4,34
Guest Bathroom 322,45,30
Library 281,5,17
Walkway 163,5,12
Bonus Room 205,19,36
Closet 26,3,3
Secret Room 229,17,33
Nursery 226,21,45
Sun Room 8,20,13
Pantry 178,41,22
Den 11,7,25
Powder Room 108,16,37
Foyer 34,1,33
Guest Bedroom 206,43,25
Hallway 64,16,43
Entryway 317,24,39
Panic Room 173,37,15
Panic Room 254,29,43
Foyer 126,21,26
Linen Closet 188,5,25
Basement 40,46,38
Den 153,1,34
Nook 12,18,49
Linen Closet 264,50,15
Closet 126,11,27
Spare Room 201,29,27
Linen Closet 355,35,45
Parlor 345,41,9
Utility Room 132,38,22
Storage 43,21,39
Panic Room 119,41,29
Foyer 108,13,49
Spare Room 51,6,12
Bedroom 87,4,8
Game Room 254,7,26
Keeping Room 303,36,18
Ballroom 166,8,34
Living Room 131,23,42
Nook 135,10,48
Den 333,25,26
Panic Room 85,1,39
Wine Cellar 197,29,17
Garage 104,10,25
Attic 90,37,21
Guest Bathroom 298,18,44
Bonus Room 39,14,28
Game Room 142,27,23
Den 134,19,25
Guest Bathroom 69,29,39
Living Room 251,10,26
Study 86,32,46
Foyer 59,45,19
Utility Room 276,4,46
Dining Room 299,15,31
Living Room 64,30,7
Living Room 90,11,13
Garage 257,24,34
Breakfast Area 23,9,13
Garage 26,9,37
Powder Room 234,12,38
Panic Room 340,23,1
Bar 5,37,38
Laundry Room 308,48,5
Nursery 281,25,34
Living Room 300,5,13
Pantry 259,25,9
Exercise Room 140,9,35
Bonus Room 182,8,29
Garage 4,37,47
Conservatory 158,40,8
Utility Room 152,21,3
Foyer 282,2,6
Spare Room 302,38,20
Closet 86,47,10
Wine Cellar 181,23,32
Laundry Room 162,17,32
Storage 197,16,9
Den 147,20,30
Bedroom 106,1,7
Library 167,49,47
Breakfast Area 290,29,43
Library 178,4,24
Bedroom 216,49,7
Loft 107,34,23
Walk-in Closet 44,50,33
Entryway 158,12,29
Kitchen 275,7,22
Closet 41,13,39
Nook 280,48,21
