ROOM_ID,LENGTH,WIDTH
Den 1318,27,25
Nook 871,15,46
Bathroom 833,24,1
Sun Room 249,16,18
Game Room 323,18,48
Office 225,43,7
Walkway 633,26,6
Hallway 464,25,30
Bathroom 516,1,48
Study 104,41,33
Loft 956,46,27
Parlor 1157,44,24
Breakfast Area 1224,47,38
Closet 754,49,3
Breakfast Area 681,17,33
Breakfast Area 302,27,32
Theater 1376,44,18
Wine Cellar 960,47,38
Foyer 409,12,9
Guest Bedroom 81,4,8
Bonus Room 213,9,19
Kitchen 182,3,50
Laundry Room 1373,45,39
Parlor 997,46,13
Breakfast Area 18,14,17
Wine Cellar 1062,34,18
Spare Room 231,45,1
Wine Cellar 805,38,20
Conservatory 1338,47,4
Entryway 42,29,20
Library 248,6,33
Panic Room 1381,26,2
Basement 1123,17,47
Hallway 928,17,36
Utility Room 964,42,28
Linen Closet 1247,47,46
Bedroom 357,45,26
Entryway 843,26,32
Library 1049,6,40
Guest Bathroom 107,44,19
Sun Room 929,18,18
Loft 1175,40,11
Keeping Room 591,9,36
Dining Room 154,12,46
Laundry Room 431,17,6
Panic Room 871,36,6
Spare Room 1289,44,35
Game Room 365,3,15
Mud Room 887,32,14
Utility Room 71,7,1
Study 672,42,38
Kitchen 1361,6,16
Powder Room 47,25,13
Spare Room 714,8,39
Den 496,21,45
Bedroom 416,39,40
Spare Room 1325,21,23
Study 1423,32,18
Bedroom 389,36,44
Bathroom 1311,46,39
Walk-in Closet 501,28,48
Garage 410,49,16
Dining Room 668,23,23
Nook 207,46,11
Powder Room 900,26,19
Study 1328,31,30
Den 108,31,16
Closet 399,39,35
Mud Room 713,47,17
Bedroom 1142,34,30
Exercise Room 410,27,4
Bedroom 312,41,24
Nook 1398,44,25
Walk-in Closet 1420,44,2
Secret Room 764,28,27
Laundry Room 436,34,29
Bedroom 153,30,37
Sun Room 873,17,36
Conservatory 909,31,10
Conservatory 1097,2,3
Linen Closet 220,20,47
Secret Room 965,30,25
Sun Room 1392,6,42
Entryway 537,33,33
Nursery 1262,24,23
Laundry Room 203,5,8
Attic 1031,34,27
Bathroom 416,9,4
Game Room 417,6,23
Wine Cellar 381,27,41
Ballroom 1369,34,1
Panic Room 1205,24,34
Entryway 1359,37,43
Guest Bathroom 558,12,39
Office 1405,30,12
Conservatory 817,45,40
Mud Room 777,7,33
Panic Room 133,13,14
Office 632,50,37
Parlor 395,48,19
Foyer 130,20,40
Panic Room 881,6,50
Office 860,24,2
Den 1385,27,37
Breakfast Area 787,3,49
Panic Room 524,30,33
Dining Room 869,32,45
Dining Room 1348,47,26
Entryway 1030,17,1
Garage 135,43,31
Attic 533,12,13
Panic Room 1186,25,16
Utility Room 73,50,19
Wine Cellar 396,4,9
Linen Closet 1060,7,11
Parlor 363,42,35
Bar 599,32,46
Hallway 1145,44,44
Living Room 552,40,21
Parlor 565,9,24
Conservatory 1286,43,11
Bonus Room 42,16,13
Exercise Room 907,15,10
Basement 934,4,4
Parlor 268,35,11
Conservatory 278,11,35
Walk-in Closet 96,35,48
Walkway 1244,3,4
Bar 1130,16,36
Storage 1281,37,22
Foyer 850,12,29
Ballroom 252,23,35
Conservatory 911,11,36
Keeping Room 621,37,9
Utility Room 49,49,17
Game Room 516,7,36
Loft 190,24,43
Parlor 1061,24,49
Entryway 1266,23,47
Bonus Room 1306,1,8
Laundry Room 1362,6,47
Loft 687,32,24
Secret Room 489,32,38
Dining Room 3,46,25
Bar 1169,39,39
Hallway 1299,16,6
Attic 1160,44,28
Loft 1105,27,21
Basement 96,45,49
Nursery 1390,13,25
Guest Bathroom 479,42,38
Utility Room 1046,23,25
Closet 789,24,19
Foyer 148,32,48
Guest Bedroom 740,32,21
Mud Room 512,11,16
Conservatory 871,23,3
Mud Room 1191,50,14
Attic 444,26,16
Hallway 1300,13,8
Nursery 1160,10,12
Storage 636,32,21
Den 33,27,24
Powder Room 1235,7,50
Laundry Room 889,32,50
Nook 784,24,4
Pantry 937,42,47
Loft 493,32,19
Sun Room 1052,22,37
Wine Cellar 1230,16,4
Bonus Room 220,24,14
Hallway 778,39,1
Guest Bathroom 519,47,36
Entryway 868,26,28
Theater 1300,30,16
Exercise Room 873,43,29
Basement 896,45,32
Bathroom 1168,11,1
Laundry Room 348,27,20
Breakfast Area 1094,20,31
Bonus Room 830,49,42
Wine Cellar 936,35,4
Sun Room 131,48,37
Study 134,31,44
Hallway 6,17,29
Walk-in Closet 267,33,47
Garage 102,27,8
Utility Room 1012,9,16
Conservatory 526,17,16
Attic 1191,14,17
Parlor 1312,27,3
Foyer 1264,5,6
Attic 581,18,40
Entryway 397,18,16
Loft 279,3,44
Walkway 851,49,36
Nook 1386,23,7
Spare Room 14,18,42
Breakfast Area 660,1,33
Breakfast Area 684,42,14
Panic Room 390,45,32
Utility Room 522,2,16
Nursery 779,9,49
Bar 1084,47,22
Library 1341,21,41
Keeping Room 1221,3,49
Utility Room 163,16,17
Music Room 497,24,24
Walkway 518,6,13
Music Room 1192,29,18
Library 517,32,10
Exercise Room 628,26,39
Guest Bedroom 256,14,14
Theater 689,7,16
Bar 754,36,50
Laundry Room 120,31,17
Walkway 286,42,25
Bathroom 498,5,37
Walkway 1238,38,35
Conservatory 285,38,49
Foyer 29,35,46
Nursery 95,12,23
Utility Room 926,33,20
Conservatory 315,10,5
Ballroom 206,42,38
Parlor 107,18,28
Basement 964,4,44
Closet 601,9,9
Guest Bathroom 423,29,47
Dining Room 558,17,6
Office 554,49,36
Storage 184,46,47
Storage 749,36,6
Music Room 652,13,7
Bedroom 88,32,22
Closet 239,11,27
Bedroom 380,13,21
Wine Cellar 187,45,44
Nook 529,20,42
Walkway 1394,6,7
Nook 1184,40,48
Closet 857,36,4
Utility Room 1249,47,30
Office 540,44,5
Study 901,15,19
Walkway 401,8,11
Nook 1419,44,20
Breakfast Area 435,15,28
Garage 823,6,26
Bedroom 615,12,13
Entryway 1143,24,9
Nook 197,32,38
Entryway 1014,12,49
Keeping Room 935,21,38
Conservatory 1202,31,22
Garage 761,7,19
Bedroom 973,31,13
Kitchen 35,37,48
Nursery 563,19,7
Nook 432,44,47
Nook 59,22,13
Bonus Room 745,12,3
Theater 359,41,35
Walkway 333,12,35
Basement 742,10,50
Entryway 1021,16,37
Foyer 537,6,32
Garage 1250,8,6
Pantry 1044,14,18
Conservatory 1295,20,9
Laundry Room 615,8,26
Walk-in Closet 555,10,27
Garage 484,40,27
Bathroom 415,32,31
Closet 917,16,2
Mud Room 1106,23,2
Office 245,2,35
Guest Bathroom 304,50,34
Basement 825,35,24
Spare Room 828,25,6
Garage 239,36,1
Panic Room 412,17,49
Ballroom 1406,19,4
Bathroom 931,14,11
Foyer 15,1,7
Breakfast Area 785,38,47
Game Room 372,12,23
Loft 1068,6,32
Walk-in Closet 444,29,3
Loft 378,44,49
Bathroom 451,17,4
Closet 838,47,47
Panic Room 1140,15,18
Attic 1423,47,40
Guest Bedroom 634,40,45
Breakfast Area 493,17,4
Guest Bathroom 131,30,36
Office 636,13,43
Loft 33,2,13
Breakfast Area 532,9,1
Parlor 1326,30,20
Mud Room 1333,4,8
Exercise Room 1410,3,28
Parlor 151,6,36
Hallway 108,34,18
Nursery 13,27,46
Storage 212,37,1
Utility Room 582,7,43
Pantry 281,11,16
Game Room 1057,17,30
Powder Room 1019,23,43
Attic 1211,48,43
Powder Room 1323,36,34
Kitchen 907,32,39
Den 1240,31,43
Entryway 218,9,5
Pantry 442,42,31
Foyer 177,30,18
Office 800,24,41
Library 38,40,46
Walk-in Closet 982,33,48
Bedroom 1187,35,19
Nook 1123,16,46
Kitchen 933,48,6
Den 771,36,22
Bedroom 439,36,9
Keeping Room 900,1,31
Laundry Room 498,45,39
Living Room 105,17,36
Guest Bathroom 977,14,47
Den 1020,48,38
Basement 1044,41,46
Hallway 945,23,24
Storage 897,33,9
Bar 851,4,38
Nursery 1382,4,20
Garage 192,45,49
Office 613,5,40
Living Room 51,39,27
Dining Room 798,7,20
Bar 316,7,13
Bedroom 1037,13,29
Library 148,10,33
Basement 262,49,45
Loft 943,32,43
Game Room 796,14,14
Study 1352,25,41
Storage 560,34,10
Secret Room 1319,1,44
Panic Room 842,28,47
Hallway 32,1,45
Nursery 89,25,48
Bonus Room 14,9,29
Entryway 1009,12,21
Guest Bathroom 974,33,38
Pantry 551,8,36
Basement 1360,22,30
Mud Room 1121,14,12
Nursery 1158,22,10
Sun Room 133,34,47
Ballroom 1231,20,17
Basement 1139,8,50
Utility Room 557,40,42
Nursery 411,38,41
Library 197,8,30
Keeping Room 1298,30,44
Secret Room 404,5,5
Music Room 128,19,6
Dining Room 1369,24,13
Exercise Room 1012,17,21
Entryway 279,29,25
Library 28,21,32
Living Room 602,42,27
Ballroom 578,31,5
Living Room 185,31,21
Panic Room 957,40,24
Spare Room 1419,27,20
Basement 409,23,3
Library 425,30,16
Office 716,19,12
Basement 213,33,19
Library 937,47,5
Basement 133,36,2
Loft 844,29,23
Foyer 843,43,26
Storage 1214,30,36
Music Room 523,26,9
Hallway 212,28,11
Laundry Room 353,48,40
Nursery 579,48,15
Foyer 1016,39,46
Spare Room 1036,13,38
Dining Room 588,16,7
Spare Room 592,32,34
Conservatory 362,50,22
Closet 1066,21,14
Laundry Room 1110,8,8
Basement 713,34,32
Spare Room 1196,20,22
Theater 1404,33,25
Kitchen 1264,2,12
Panic Room 1151,43,41
Walkway 1216,50,20
Storage 562,42,22
Powder Room 693,14,33
Attic 668,49,13
Breakfast Area 552,9,1
Hallway 258,3,14
Powder Room 457,44,10
Keeping Room 989,42,49
Walk-in Closet 969,23,27
Bathroom 25,14,48
Walk-in Closet 739,8,24
Breakfast Area 419,44,10
Basement 320,4,36
Office 279,44,14
Pantry 735,11,1
Basement 427,46,35
Basement 933,27,18
Walk-in Closet 414,50,3
Keeping Room 307,15,10
Theater 1109,7,27
Pantry 875,46,41
Storage 1222,22,38
Living Room 526,10,27
Nursery 981,1,24
Closet 985,27,8
Nursery 719,25,12
Entryway 791,49,42
Pantry 1273,46,32
Basement 614,39,17
Basement 1210,33,18
Exercise Room 403,2,10
Living Room 1289,28,5
Guest Bedroom 540,6,3
Den 215,6,49
Office 341,28,9
Utility Room 778,14,16
Linen Closet 365,49,23
Guest Bathroom 1108,4,38
Pantry 38,28,11
Entryway 1007,35,4
Mud Room 699,10,1
Loft 643,4,3
Dining Room 696,7,35
Sun Room 1215,42,47
Spare Room 1122,16,38
Bedroom 638,13,2
Mud Room 1419,36,34
Sun Room 110,49,5
Storage 1296,6,1
Theater 727,15,11
Loft 912,8,4
Bedroom 1071,13,41
Foyer 1190,15,21
Mud Room 1302,3,8
Guest Bathroom 1189,41,12
Spare Room 396,37,21
Panic Room 125,46,45
Walkway 1117,14,33
Keeping Room 562,38,33
Utility Room 1260,4,19
Game Room 358,19,12
Laundry Room 480,28,39
Utility Room 389,13,18
Powder Room 759,36,35
Sun Room 969,43,13
Panic Room 263,11,26
Exercise Room 260,21,44
Breakfast Area 1149,16,35
Storage 1251,41,50
Library 853,22,22
Walkway 875,10,46
Mud Room 169,33,46
Powder Room 39,22,29
Guest Bathroom 756,48,20
Foyer 173,12,49
Foyer 424,37,4
Study 607,21,27
Utility Room 294,33,34
Laundry Room 953,2,2
Closet 1367,29,1
Breakfast Area 1377,2,12
Powder Room 4,17,26
Library 814,28,8
Dining Room 863,32,25
Panic Room 1162,41,21
Basement 943,30,17
Wine Cellar 172,50,34
Theater 1415,13,47
Exercise Room 148,50,26
Exercise Room 365,6,43
Garage 1164,38,28
Bonus Room 110,25,32
Guest Bedroom 1307,12,46
Library 439,22,36
Bar 217,5,9
Secret Room 1055,25,16
Entryway 747,23,20
Breakfast Area 1409,21,6
Office 351,49,43
Bar 481,10,27
Kitchen 273,44,41
Study 825,38,16
Mud Room 208,13,48
Exercise Room 219,44,27
Bedroom 989,25,45
Panic Room 1353,26,41
Music Room 1374,45,4
Wine Cellar 637,6,35
Attic 219,4,18
Wine Cellar 809,3,37
Utility Room 1199,6,35
Ballroom 300,36,46
Spare Room 113,44,31
Attic 859,45,7
Walkway 1413,44,11
Wine Cellar 1196,45,49
Game Room 1338,16,21
Study 1094,13,10
Library 818,41,10
Bathroom 982,17,10
Linen Closet 1085,42,2
Theater 135,42,47
Walkway 1258,23,9
Bedroom 523,28,46
Basement 148,35,14
Exercise Room 643,37,14
Secret Room 177,30,50
Bar 351,1,28
Entryway 1400,2,24
Bedroom 155,42,17
Secret Room 1285,10,7
Walk-in Closet 1030,44,8
Walkway 1052,20,3
Game Room 173,29,37
Music Room 1083,11,1
Attic 1142,30,2
Walk-in Closet 1209,12,29
Parlor 21,2,4
Parlor 629,38,2
Parlor 1233,41,42
Garage 342,9,16
Kitchen 15,13,44
Bonus Room 130,4,23
Basement 1235,21,39
Music Room 1157,43,29
Loft 1177,45,38
Sun Room 1384,40,23
Entryway 1050,38,1
Guest Bedroom 815,17,30
Library 150,45,23
Basement 45,18,14
Theater 718,43,48
Spare Room 579,22,45
Bedroom 1360,41,18
Conservatory 642,36,12
Ballroom 1198,24,18
Theater 36,32,42
Kitchen 564,14,30
Secret Room 1387,44,48
Basement 1011,32,42
Walkway 556,24,36
Attic 1389,27,14
Hallway 275,45,37
Bar 123,16,33
Basement 405,3,45
Basement 1263,44,28
Walkway 1269,22,33
Panic Room 543,6,23
Guest Bedroom 42,22,38
Dining Room 912,35,26
Dining Room 1357,5,29
Bedroom 1221,8,6
Office 207,22,50
Laundry Room 477,24,5
Hallway 358,27,1
Panic Room 920,21,8
Mud Room 940,22,10
Conservatory 710,42,49
Office 85,27,45
Bathroom 195,40,32
Mud Room 219,2,30
Storage 481,50,29
Laundry Room 286,22,36
Spare Room 863,46,16
Bar 436,36,47
Entryway 999,18,9
Exercise Room 154,25,15
Nursery 1133,50,15
Game Room 1,23,28
Attic 1202,29,33
Loft 347,28,3
Bedroom 1304,14,49
Nursery 560,11,26
Keeping Room 1033,34,3
Study 491,47,39
Storage 1138,36,39
Spare Room 885,45,23
Bonus Room 1230,29,5
Powder Room 92,46,25
Foyer 1025,12,20
Walk-in Closet 728,11,37
Utility Room 1010,14,38
Panic Room 1361,47,24
Exercise Room 559,18,36
Den 1315,41,20
Hallway 929,3,48
Closet 447,17,8
Dining Room 770,45,21
Conservatory 1251,10,3
Breakfast Area 1084,42,16
Parlor 538,3,32
Guest Bathroom 640,2,48
Breakfast Area 397,44,48
Study 355,4,19
Mud Room 1192,37,50
Linen Closet 1360,20,34
Attic 1362,31,37
Wine Cellar 829,49,6
Wine Cellar 1365,36,16
Guest Bathroom 1074,33,44
Library 60,50,6
Conservatory 655,27,4
Den 1379,44,30
Bonus Room 1045,6,49
Foyer 1306,44,9
Attic 1382,46,37
Bar 672,47,38
Conservatory 736,1,41
Sun Room 235,11,19
Bar 1299,8,46
Spare Room 576,10,13
Secret Room 487,40,41
Garage 1283,4,5
Ballroom 1417,22,15
Keeping Room 1008,27,24
Exercise Room 710,44,16
Library 1252,44,16
Bedroom 133,40,38
Music Room 1421,47,28
Office 717,41,46
Sun Room 298,22,46
Keeping Room 630,15,9
Panic Room 721,47,38
Conservatory 915,6,30
Secret Room 1237,28,5
Panic Room 1133,12,8
Basement 902,39,26
Guest Bathroom 245,13,8
Kitchen 296,11,50
Secret Room 992,44,24
Dining Room 1006,33,5
Pantry 430,14,3
Storage 453,30,7
Wine Cellar 663,9,9
Breakfast Area 1202,22,29
Foyer 1198,39,9
Parlor 1395,45,12
Attic 237,47,34
Parlor 680,4,26
Basement 800,4,1
Nook 1264,20,15
Hallway 966,47,46
Parlor 409,11,17
Closet 509,21,4
Conservatory 649,34,31
Pantry 443,14,31
Pantry 1202,29,45
Powder Room 32,12,45
Bathroom 839,8,41
Dining Room 1417,7,10
Keeping Room 135,9,5
Basement 925,38,4
Parlor 838,23,6
Kitchen 644,21,8
Guest Bathroom 1098,11,23
Keeping Room 978,2,32
Linen Closet 770,23,29
Hallway 543,7,12
Dining Room 444,47,14
Pantry 337,19,31
Powder Room 24,29,20
Guest Bathroom 1004,22,26
Office 973,33,23
Storage 742,47,17
Den 568,8,6
Study 484,36,25
Bedroom 592,1,47
Parlor 204,20,45
Basement 371,25,44
Pantry 1119,8,10
Linen Closet 1268,32,36
Parlor 1000,34,23
Hallway 1009,43,10
Wine Cellar 428,9,14
Game Room 312,46,35
Wine Cellar 816,18,10
Walk-in Closet 1233,36,4
Mud Room 149,29,41
Closet 828,23,12
Foyer 1093,38,46
Living Room 1299,46,2
Basement 796,5,4
Conservatory 982,19,28
Office 1183,44,3
Wine Cellar 275,28,38
Mud Room 1016,6,36
Study 1193,4,14
Conservatory 807,32,25
Game Room 933,47,27
Kitchen 153,35,26
Keeping Room 771,19,17
Panic Room 371,26,37
Loft 1197,22,11
Closet 295,2,6
Spare Room 28,19,44
Sun Room 195,17,39
Nursery 991,22,41
Linen Closet 902,33,29
Music Room 663,50,16
Parlor 694,15,49
Music Room 1191,38,40
Attic 150,17,10
Wine Cellar 183,12,16
Walkway 926,17,18
Exercise Room 1211,19,30
Hallway 1027,36,15
Theater 137,5,27
Conservatory 1067,1,22
Entryway 54,5,10
Nursery 1317,42,26
Hallway 985,13,20
Nursery 752,3,31
Conservatory 668,48,28
Bathroom 751,32,37
Library 551,45,20
Game Room 139,8,20
Living Room 1005,31,36
Study 1225,3,45
Mud Room 196,4,2
Theater 1390,39,39
Nursery 1272,39,13
Bathroom 362,14,28
Bathroom 166,26,47
Music Room 624,30,1
Linen Closet 443,27,40
Theater 1003,12,30
Guest Bathroom 733,35,47
Conservatory 359,35,40
Bonus Room 958,10,1
Mud Room 409,37,7
Game Room 689,38,3
Mud Room 570,28,36
Attic 1048,42,35
Library 1263,31,46
Secret Room 1264,3,9
Bathroom 17,1,46
Bathroom 1197,27,17
Walk-in Closet 1088,44,31
Conservatory 563,44,28
Storage 872,26,47
Ballroom 1163,22,36
Foyer 1304,1,28
Entryway 1422,32,46
Loft 44,3,32
Breakfast Area 786,13,8
Laundry Room 597,44,48
Bonus Room 458,29,25
Game Room 234,50,30
Parlor 358,50,7
Bedroom 733,46,38
Basement 209,1,3
Bonus Room 709,47,21
Bedroom 440,14,17
Nook 303,48,9
Breakfast Area 180,17,36
Bar 582,24,46
Sun Room 202,7,29
Loft 1076,8,37
Library 292,39,19
Theater 108,23,47
Study 400,4,40
Breakfast Area 744,17,7
Bar 133,28,15
Bedroom 1086,36,40
Conservatory 1211,23,13
Closet 529,50,7
Living Room 610,46,29
Closet 247,22,20
Bedroom 994,18,45
Dining Room 1026,14,12
Pantry 1375,32,40
Foyer 488,31,32
Breakfast Area 365,28,44
Nursery 581,23,45
Bedroom 959,28,3
Bathroom 1107,40,19
Conservatory 155,46,47
Music Room 1382,12,29
Spare Room 780,38,38
Study 61,16,16
Powder Room 707,38,37
Guest Bedroom 1411,38,15
Study 591,39,6
Dining Room 620,43,29
Game Room 723,29,33
Parlor 1245,26,45
Hallway 1367,32,6
Breakfast Area 350,50,18
Parlor 716,13,37
Study 778,10,49
Office 368,42,20
Mud Room 565,22,26
Dining Room 510,24,38
Foyer 270,23,29
Loft 785,45,22
Bar 499,33,17
Office 137,12,48
Wine Cellar 116,25,34
Panic Room 584,42,29
Bar 1050,38,15
Guest Bathroom 587,29,35
Bonus Room 407,50,16
Bathroom 546,9,16
Garage 794,47,42
Breakfast Area 899,21,25
Walk-in Closet 85,28,23
Foyer 841,23,38
Kitchen 1128,45,50
Music Room 732,49,35
Panic Room 86,44,25
Attic 90,44,18
Loft 906,39,36
Utility Room 8,10,38
Wine Cellar 562,29,10
Living Room 29,35,38
Living Room 1047,44,4
Walkway 1023,39,12
Parlor 1344,17,47
Sun Room 558,6,24
Linen Closet 70,3,43
Basement 290,2,41
Attic 22,38,39
Garage 959,22,14
Powder Room 1361,1,10
Exercise Room 133,24,19
Living Room 1397,26,47
Keeping Room 87,50,3
Loft 892,33,40
Panic Room 96,45,1
Wine Cellar 1111,15,29
Exercise Room 393,46,26
Hallway 1352,33,9
Pantry 323,22,35
Breakfast Area 1166,43,7
Storage 1274,22,49
Exercise Room 752,43,24
Loft 513,38,2
Bedroom 466,22,39
Foyer 648,24,19
Secret Room 103,14,35
Nook 568,24,16
Ballroom 1276,25,17
Nursery 843,8,16
Bathroom 858,50,10
Pantry 1296,28,14
Wine Cellar 693,40,23
Utility Room 840,44,50
Bathroom 1121,43,6
Music Room 768,20,11
Bathroom 340,15,19
Linen Closet 1396,6,44
Powder Room 829,49,30
Pantry 1039,5,32
Foyer 70,39,36
Guest Bathroom 897,3,49
Exercise Room 503,42,49
Wine Cellar 1036,6,23
Study 102,44,4
Walk-in Closet 1247,26,27
Basement 790,13,25
Panic Room 542,49,31
Conservatory 1046,17,22
Dining Room 931,13,31
Dining Room 1360,10,17
Den 78,49,6
Secret Room 448,12,20
Bedroom 1356,10,16
Living Room 164,40,1
Laundry Room 4,49,26
Walkway 720,30,35
Linen Closet 822,1,43
Living Room 1367,32,4
Panic Room 32,1,32
Linen Closet 751,3,17
Conservatory 304,38,14
Guest Bathroom 1244,4,14
Bar 289,46,11
Kitchen 1346,1,4
Study 1,14,33
Sun Room 24,24,25
Nursery 264,7,27
Bedroom 1070,50,13
Ballroom 423,8,3
Dining Room 46,38,16
Mud Room 151,5,5
Den 570,41,33
Bedroom 1132,31,43
Living Room 491,21,39
Office 1339,23,30
Mud Room 225,47,28
Living Room 691,24,45
Music Room 847,27,39
Secret Room 859,44,3
Guest Bathroom 1109,37,29
Bathroom 378,32,7
Attic 880,50,46
Laundry Room 947,45,37
Loft 1416,23,25
Den 1166,34,40
Breakfast Area 508,47,31
Den 870,27,30
Bar 203,6,35
Nursery 573,42,19
Nook 167,33,49
Bedroom 1089,50,50
Wine Cellar 792,7,4
Bonus Room 800,8,29
Pantry 1412,36,36
Office 634,28,32
Laundry Room 637,28,20
Spare Room 831,15,36
Storage 960,29,6
Office 394,47,36
Storage 1050,46,8
Mud Room 1335,28,38
Entryway 10,37,11
Dining Room 608,16,19
Parlor 921,4,14
Utility Room 1068,39,33
Parlor 1074,30,23
Loft 1269,30,2
Bar 1406,13,17
Linen Closet 1418,28,17
Foyer 356,11,25
Study 751,11,43
Den 608,49,45
Nursery 1052,2,12
Walk-in Closet 1337,38,18
Office 591,19,49
Conservatory 592,43,28
Hallway 75,24,49
Basement 3,38,39
Office 1141,22,13
Sun Room 1148,18,44
Linen Closet 110,16,18
Garage 54,21,48
Nook 191,7,29
Office 7,22,20
Walk-in Closet 895,49,29
Hallway 134,35,43
Storage 1352,33,25
Garage 395,4,31
Walkway 987,40,48
Nursery 1288,4,9
Living Room 652,39,35
Basement 340,11,12
Bonus Room 66,41,39
Utility Room 152,3,22
Keeping Room 613,12,33
Guest Bedroom 1013,45,26
Secret Room 144,40,36
Wine Cellar 803,21,28
Loft 499,24,36
Panic Room 512,23,35
Bathroom 638,1,50
Closet 1122,28,17
Sun Room 1188,1,50
Breakfast Area 1384,3,28
Guest Bedroom 843,34,37
Nook 1059,29,24
Theater 451,16,46
Mud Room 657,18,39
Mud Room 46,9,43
Parlor 759,46,20
Hallway 431,8,3
Nursery 1385,40,8
Bathroom 795,28,50
Parlor 631,36,37
Foyer 583,13,13
Bonus Room 578,17,5
Walk-in Closet 1389,48,39
Pantry 37,36,9
Foyer 266,49,39
Den 894,39,12
Foyer 770,49,14
Walkway 392,36,46
Bar 342,26,9
Bar 462,16,38
Dining Room 1039,30,32
Spare Room 10,40,23
Mud Room 125,26,6
Hallway 591,44,48
Den 1001,3,40
Basement 884,47,40
Nook 739,2,15
Kitchen 718,12,10
Library 769,30,33
Closet 1286,40,17
Music Room 482,50,48
Closet 140,9,5
Linen Closet 1172,3,13
Exercise Room 936,30,11
Walk-in Closet 607,27,18
Walkway 1290,21,7
Nursery 808,31,15
Game Room 211,34,6
Exercise Room 961,49,20
Ballroom 994,14,42
Foyer 369,19,27
Theater 976,41,20
Nook 494,38,21
Theater 17,19,13
Bathroom 684,19,35
Nook 7,4,27
Basement 651,29,42
Storage 500,32,37
Foyer 683,2,49
Study 1138,16,1
Exercise Room 1422,49,20
